"Plot Title:  10904402"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 10904402, SEN S/N: 10904402, LBL: TEMP)","RH, % (LGR S/N: 10904402, SEN S/N: 10904402, LBL: RH)","Coupler Detached (LGR S/N: 10904402)","Coupler Attached (LGR S/N: 10904402)","Host Connected (LGR S/N: 10904402)","End Of File (LGR S/N: 10904402)"
1868,03/06/17 12:34:38 PM,74.338,29.805,,,,
1869,03/06/17 01:04:38 PM,73.386,54.910,,,,
1870,03/06/17 01:34:38 PM,70.502,66.541,,,,
1871,03/06/17 02:04:38 PM,67.885,66.819,,,,
1872,03/06/17 02:34:38 PM,64.632,73.194,,,,
1873,03/06/17 03:04:38 PM,62.919,75.746,,,,
1874,03/06/17 03:34:38 PM,62.362,76.531,,,,
1875,03/06/17 04:04:38 PM,60.174,80.467,,,,
1876,03/06/17 04:34:38 PM,58.798,82.061,,,,
1877,03/06/17 05:04:38 PM,57.936,84.890,,,,
1878,03/06/17 05:34:38 PM,57.204,86.195,,,,
1879,03/06/17 06:04:38 PM,56.642,87.137,,,,
1880,03/06/17 06:34:38 PM,56.208,87.665,,,,
1881,03/06/17 07:04:38 PM,55.863,87.938,,,,
1882,03/06/17 07:34:38 PM,55.776,88.191,,,,
1883,03/06/17 08:04:38 PM,55.819,88.303,,,,
1884,03/06/17 08:34:38 PM,55.515,88.923,,,,
1885,03/06/17 09:04:38 PM,55.515,89.265,,,,
1886,03/06/17 09:34:38 PM,55.602,89.435,,,,
1887,03/06/17 10:04:38 PM,55.558,89.614,,,,
1888,03/06/17 10:34:38 PM,55.602,89.751,,,,
1889,03/06/17 11:04:38 PM,55.733,90.006,,,,
1890,03/06/17 11:34:38 PM,55.776,89.828,,,,
1891,03/07/17 12:04:38 AM,55.776,90.090,,,,
1892,03/07/17 12:34:38 AM,55.776,90.248,,,,
1893,03/07/17 01:04:38 AM,55.819,90.228,,,,
1894,03/07/17 01:34:38 AM,55.776,90.431,,,,
1895,03/07/17 02:04:38 AM,55.776,90.353,,,,
1896,03/07/17 02:34:38 AM,55.733,90.583,,,,
1897,03/07/17 03:04:38 AM,55.776,90.615,,,,
1898,03/07/17 03:34:38 AM,55.949,90.639,,,,
1899,03/07/17 04:04:38 AM,55.992,90.907,,,,
1900,03/07/17 04:34:38 AM,56.122,91.239,,,,
1901,03/07/17 05:04:38 AM,56.122,90.873,,,,
1902,03/07/17 05:34:38 AM,55.863,91.020,,,,
1903,03/07/17 06:04:38 AM,55.949,90.875,,,,
1904,03/07/17 06:34:38 AM,56.122,90.611,,,,
1905,03/07/17 07:04:38 AM,56.122,90.243,,,,
1906,03/07/17 07:34:38 AM,57.247,89.131,,,,
1907,03/07/17 08:04:38 AM,58.755,86.801,,,,
1908,03/07/17 08:34:38 AM,66.558,76.356,,,,
1909,03/07/17 09:04:38 AM,73.342,62.446,,,,
1910,03/07/17 09:34:38 AM,73.170,69.481,,,,
1911,03/07/17 10:04:38 AM,65.615,79.894,,,,
1912,03/07/17 10:34:38 AM,62.748,84.253,,,,
1913,03/07/17 11:04:38 AM,63.775,82.980,,,,
1914,03/07/17 11:34:38 AM,67.413,78.471,,,,
1915,03/07/17 12:04:38 PM,66.515,79.326,,,,
1916,03/07/17 12:34:38 PM,63.518,80.899,,,,
1917,03/07/17 01:04:38 PM,61.934,85.920,,,,
1918,03/07/17 01:34:38 PM,62.834,84.592,,,,
1919,03/07/17 02:04:38 PM,61.376,87.119,,,,
1920,03/07/17 02:34:38 PM,60.517,88.776,,,,
1921,03/07/17 03:04:38 PM,60.561,88.675,,,,
1922,03/07/17 03:34:38 PM,61.848,86.532,,,,
1923,03/07/17 04:04:38 PM,60.561,88.728,,,,
1924,03/07/17 04:34:38 PM,59.959,89.819,,,,
1925,03/07/17 05:04:38 PM,59.616,91.174,,,,
1926,03/07/17 05:34:38 PM,59.229,91.988,,,,
1927,03/07/17 06:04:38 PM,58.712,92.361,,,,
1928,03/07/17 06:34:38 PM,57.636,93.770,,,,
1929,03/07/17 07:04:38 PM,57.333,94.735,,,,
1930,03/07/17 07:34:38 PM,57.117,94.962,,,,
1931,03/07/17 08:04:38 PM,56.901,94.982,,,,
1932,03/07/17 08:34:38 PM,56.642,95.611,,,,
1933,03/07/17 09:04:38 PM,56.599,95.708,,,,
1934,03/07/17 09:34:38 PM,55.256,91.796,,,,
1935,03/07/17 10:04:38 PM,52.992,91.580,,,,
1936,03/07/17 10:34:38 PM,51.544,91.532,,,,
1937,03/07/17 11:04:38 PM,50.445,91.325,,,,
1938,03/07/17 11:34:38 PM,49.914,91.456,,,,
1939,03/08/17 12:04:38 AM,49.959,92.386,,,,
1940,03/08/17 12:34:38 AM,50.223,93.753,,,,
1941,03/08/17 01:04:38 AM,50.092,93.249,,,,
1942,03/08/17 01:34:38 AM,50.092,93.734,,,,
1943,03/08/17 02:04:38 AM,49.959,93.816,,,,
1944,03/08/17 02:34:38 AM,49.825,93.949,,,,
1945,03/08/17 03:04:38 AM,48.938,92.904,,,,
1946,03/08/17 03:34:38 AM,47.334,91.832,,,,
1947,03/08/17 04:04:38 AM,46.616,92.112,,,,
1948,03/08/17 04:34:38 AM,45.986,91.410,,,,
1949,03/08/17 05:04:38 AM,45.444,91.588,,,,
1950,03/08/17 05:34:38 AM,44.991,91.676,,,,
1951,03/08/17 06:04:38 AM,44.719,91.738,,,,
1952,03/08/17 06:34:38 AM,44.355,91.737,,,,
1953,03/08/17 07:04:38 AM,47.826,88.242,,,,
1954,03/08/17 07:34:38 AM,56.988,76.532,,,,
1955,03/08/17 08:04:38 AM,64.888,65.164,,,,
1956,03/08/17 08:34:38 AM,64.503,55.914,,,,
1957,03/08/17 09:04:38 AM,63.390,39.442,,,,
1958,03/08/17 09:34:38 AM,63.604,41.479,,,,
1959,03/08/17 10:04:38 AM,62.191,34.152,,,,
1960,03/08/17 10:34:38 AM,63.347,34.409,,,,
1961,03/08/17 11:04:38 AM,63.604,31.729,,,,
1962,03/08/17 11:34:38 AM,64.931,26.199,,,,
1963,03/08/17 12:04:38 PM,70.587,22.353,,,,
1964,03/08/17 12:34:38 PM,69.728,21.295,,,,
1965,03/08/17 01:04:38 PM,71.361,19.907,,,,
1966,03/08/17 01:34:38 PM,69.942,15.116,,,,
1967,03/08/17 02:04:38 PM,70.201,15.576,,,,
1968,03/08/17 02:34:38 PM,72.826,17.878,,,,
1969,03/08/17 03:04:38 PM,71.577,18.325,,,,
1970,03/08/17 03:34:38 PM,71.317,17.450,,,,
1971,03/08/17 04:04:38 PM,74.554,16.186,,,,
1972,03/08/17 04:34:38 PM,73.688,21.089,,,,
1973,03/08/17 05:04:38 PM,73.904,24.938,,,,
1974,03/08/17 05:34:38 PM,65.574,37.693,,,,
1975,03/08/17 06:04:38 PM,58.971,47.862,,,,
1976,03/08/17 06:34:38 PM,55.213,53.267,,,,
1977,03/08/17 07:04:38 PM,53.384,57.570,,,,
1978,03/08/17 07:34:38 PM,52.203,61.399,,,,
1979,03/08/17 08:04:38 PM,51.413,59.945,,,,
1980,03/08/17 08:34:38 PM,50.664,63.821,,,,
1981,03/08/17 09:04:38 PM,50.223,61.625,,,,
1982,03/08/17 09:34:38 PM,49.604,62.413,,,,
1983,03/08/17 10:04:38 PM,49.204,61.239,,,,
1984,03/08/17 10:34:38 PM,48.805,59.621,,,,
1985,03/08/17 11:04:38 PM,48.493,59.974,,,,
1986,03/08/17 11:34:38 PM,48.049,61.190,,,,
1987,03/09/17 12:04:38 AM,47.826,62.274,,,,
1988,03/09/17 12:34:38 AM,47.647,61.560,,,,
1989,03/09/17 01:04:38 AM,47.422,62.699,,,,
1990,03/09/17 01:34:38 AM,48.938,60.600,,,,
1991,03/09/17 02:04:38 AM,50.135,56.158,,,,
1992,03/09/17 02:34:38 AM,50.180,54.967,,,,
1993,03/09/17 03:04:38 AM,49.959,56.292,,,,
1994,03/09/17 03:34:38 AM,49.471,58.710,,,,
1995,03/09/17 04:04:38 AM,49.204,59.716,,,,
1996,03/09/17 04:34:38 AM,48.094,61.747,,,,
1997,03/09/17 05:04:38 AM,46.346,68.567,,,,
1998,03/09/17 05:34:38 AM,45.354,71.795,,,,
1999,03/09/17 06:04:38 AM,44.901,73.765,,,,
2000,03/09/17 06:34:38 AM,44.537,74.109,,,,
2001,03/09/17 07:04:38 AM,47.781,70.690,,,,
2002,03/09/17 07:34:38 AM,56.815,56.183,,,,
2003,03/09/17 08:04:38 AM,66.043,46.351,,,,
2004,03/09/17 08:34:38 AM,65.359,24.803,,,,
2005,03/09/17 09:04:38 AM,66.857,27.019,,,,
2006,03/09/17 09:34:38 AM,65.872,20.307,,,,
2007,03/09/17 10:04:38 AM,67.798,19.309,,,,
2008,03/09/17 10:34:38 AM,66.985,20.858,,,,
2009,03/09/17 11:04:38 AM,69.256,17.700,,,,
2010,03/09/17 11:34:38 AM,73.299,16.500,,,,
2011,03/09/17 12:04:38 PM,78.471,14.430,,,,
2012,03/09/17 12:34:38 PM,75.463,14.458,,,,
2013,03/09/17 01:04:38 PM,76.332,15.745,,,,
2014,03/09/17 01:34:38 PM,77.815,13.671,,,,
2015,03/09/17 02:04:38 PM,77.072,14.006,,,,
2016,03/09/17 02:34:38 PM,77.292,16.894,,,,
2017,03/09/17 03:04:38 PM,76.636,14.065,,,,
2018,03/09/17 03:34:38 PM,72.178,22.308,,,,
2019,03/09/17 04:04:38 PM,74.770,32.277,,,,
2020,03/09/17 04:34:38 PM,73.861,32.567,,,,
2021,03/09/17 05:04:38 PM,68.270,45.423,,,,
2022,03/09/17 05:34:38 PM,63.561,53.351,,,,
2023,03/09/17 06:04:38 PM,60.390,57.694,,,,
2024,03/09/17 06:34:38 PM,58.582,60.504,,,,
2025,03/09/17 07:04:38 PM,57.506,60.615,,,,
2026,03/09/17 07:34:38 PM,56.728,60.545,,,,
2027,03/09/17 08:04:38 PM,55.992,61.868,,,,
2028,03/09/17 08:34:38 PM,55.038,65.089,,,,
2029,03/09/17 09:04:38 PM,52.817,69.984,,,,
2030,03/09/17 09:34:38 PM,51.193,73.137,,,,
2031,03/09/17 10:04:38 PM,50.092,76.867,,,,
2032,03/09/17 10:34:38 PM,49.028,77.318,,,,
2033,03/09/17 11:04:38 PM,48.450,78.015,,,,
2034,03/09/17 11:34:38 PM,47.959,77.874,,,,
2035,03/10/17 12:04:38 AM,47.467,78.006,,,,
2036,03/10/17 12:34:38 AM,47.109,79.211,,,,
2037,03/10/17 01:04:38 AM,47.064,79.638,,,,
2038,03/10/17 01:34:38 AM,46.841,79.880,,,,
2039,03/10/17 02:04:38 AM,46.616,79.853,,,,
2040,03/10/17 02:34:38 AM,46.346,80.841,,,,
2041,03/10/17 03:04:38 AM,46.211,80.931,,,,
2042,03/10/17 03:34:38 AM,45.941,80.951,,,,
2043,03/10/17 04:04:38 AM,45.669,81.238,,,,
2044,03/10/17 04:34:38 AM,45.444,81.477,,,,
2045,03/10/17 05:04:38 AM,45.217,81.981,,,,
2046,03/10/17 05:34:38 AM,45.172,82.082,,,,
2047,03/10/17 06:04:38 AM,44.991,82.271,,,,
2048,03/10/17 06:34:38 AM,44.856,82.493,,,,
2049,03/10/17 07:04:38 AM,44.901,82.631,,,,
2050,03/10/17 07:34:38 AM,44.809,82.487,,,,
2051,03/10/17 08:04:38 AM,45.806,81.335,,,,
2052,03/10/17 08:34:38 AM,47.422,79.547,,,,
2053,03/10/17 09:04:38 AM,51.852,73.294,,,,
2054,03/10/17 09:34:38 AM,60.861,61.814,,,,
2055,03/10/17 10:04:38 AM,65.788,57.641,,,,
2056,03/10/17 10:34:38 AM,62.019,53.413,,,,
2057,03/10/17 11:04:38 AM,63.775,38.852,,,,
2058,03/10/17 11:34:38 AM,65.959,42.107,,,,
2059,03/10/17 12:04:38 PM,65.316,31.747,,,,
2060,03/10/17 12:34:38 PM,66.857,51.032,,,,
2061,03/10/17 01:04:38 PM,65.530,45.111,,,,
2062,03/10/17 01:34:38 PM,68.871,50.745,,,,
2063,03/10/17 02:04:38 PM,64.888,54.227,,,,
2064,03/10/17 02:34:38 PM,71.317,46.970,,,,
2065,03/10/17 03:04:38 PM,67.798,51.009,,,,
2066,03/10/17 03:34:38 PM,65.230,47.966,,,,
2067,03/10/17 04:04:38 PM,66.472,51.377,,,,
2068,03/10/17 04:34:38 PM,63.133,48.099,,,,
2069,03/10/17 05:04:38 PM,58.928,57.086,,,,
2070,03/10/17 05:34:38 PM,53.121,64.872,,,,
2071,03/10/17 06:04:38 PM,48.049,73.233,,,,
2072,03/10/17 06:34:38 PM,44.627,76.690,,,,
2073,03/10/17 07:04:38 PM,41.787,78.189,,,,
2074,03/10/17 07:34:38 PM,41.043,79.862,,,,
2075,03/10/17 08:04:38 PM,40.532,79.346,,,,
2076,03/10/17 08:34:38 PM,40.438,81.535,,,,
2077,03/10/17 09:04:38 PM,41.230,80.762,,,,
2078,03/10/17 09:34:38 PM,41.322,82.122,,,,
2079,03/10/17 10:04:38 PM,41.601,83.734,,,,
2080,03/10/17 10:34:38 PM,42.017,85.172,,,,
2081,03/10/17 11:04:38 PM,42.109,84.897,,,,
2082,03/10/17 11:34:38 PM,40.951,81.573,,,,
2083,03/11/17 12:04:38 AM,39.596,81.217,,,,
2084,03/11/17 12:34:38 AM,38.415,81.226,,,,
2085,03/11/17 01:04:38 AM,37.989,80.435,,,,
2086,03/11/17 01:34:38 AM,37.560,80.750,,,,
2087,03/11/17 02:04:38 AM,37.609,82.145,,,,
2088,03/11/17 02:34:38 AM,37.942,80.640,,,,
2089,03/11/17 03:04:38 AM,36.939,80.619,,,,
2090,03/11/17 03:34:38 AM,36.505,81.141,,,,
2091,03/11/17 04:04:38 AM,37.225,81.442,,,,
2092,03/11/17 04:34:38 AM,36.505,80.354,,,,
2093,03/11/17 05:04:38 AM,36.313,80.881,,,,
2094,03/11/17 05:34:38 AM,35.055,78.962,,,,
2095,03/11/17 06:04:38 AM,34.223,79.175,,,,
2096,03/11/17 06:34:38 AM,33.732,78.720,,,,
2097,03/11/17 07:04:38 AM,35.395,76.990,,,,
2098,03/11/17 07:34:38 AM,39.454,74.511,,,,
2099,03/11/17 08:04:38 AM,42.341,73.640,,,,
2100,03/11/17 08:34:38 AM,47.871,68.924,,,,
2101,03/11/17 09:04:38 AM,52.291,66.352,,,,
2102,03/11/17 09:34:38 AM,52.992,66.422,,,,
2103,03/11/17 10:04:38 AM,56.642,60.299,,,,
2104,03/11/17 10:34:38 AM,63.133,52.423,,,,
2105,03/11/17 11:04:38 AM,66.087,40.152,,,,
2106,03/11/17 11:34:38 AM,72.696,49.610,,,,
2107,03/11/17 12:04:38 PM,70.372,45.117,,,,
2108,03/11/17 12:34:38 PM,71.404,49.642,,,,
2109,03/11/17 01:04:38 PM,70.201,48.226,,,,
2110,03/11/17 01:34:38 PM,77.990,25.922,,,,
2111,03/11/17 02:04:38 PM,74.683,19.740,,,,
2112,03/11/17 02:34:38 PM,73.731,44.344,,,,
2113,03/11/17 03:04:38 PM,72.136,38.755,,,,
2114,03/11/17 03:34:38 PM,67.714,43.566,,,,
2115,03/11/17 04:04:38 PM,67.714,53.246,,,,
2116,03/11/17 04:34:38 PM,66.472,56.016,,,,
2117,03/11/17 05:04:38 PM,63.946,57.879,,,,
2118,03/11/17 05:34:38 PM,54.734,65.495,,,,
2119,03/11/17 06:04:38 PM,48.450,71.939,,,,
2120,03/11/17 06:34:38 PM,43.763,75.663,,,,
2121,03/11/17 07:04:38 PM,40.951,77.980,,,,
2122,03/11/17 07:34:38 PM,39.267,77.670,,,,
2123,03/11/17 08:04:38 PM,38.037,76.638,,,,
2124,03/11/17 08:34:38 PM,36.795,76.517,,,,
2125,03/11/17 09:04:38 PM,36.025,75.998,,,,
2126,03/11/17 09:34:38 PM,35.395,76.083,,,,
2127,03/11/17 10:04:38 PM,34.713,75.789,,,,
2128,03/11/17 10:34:38 PM,34.174,75.618,,,,
2129,03/11/17 11:04:38 PM,33.681,75.933,,,,
2130,03/11/17 11:34:38 PM,33.188,75.901,,,,
2131,03/12/17 12:04:38 AM,32.691,76.161,,,,
2132,03/12/17 12:34:38 AM,32.243,75.922,,,,
2133,03/12/17 01:04:38 AM,31.743,76.022,,,,
2134,03/12/17 01:34:38 AM,31.390,76.245,,,,
2135,03/12/17 02:04:38 AM,31.037,76.229,,,,
2136,03/12/17 02:34:38 AM,30.682,76.424,,,,
2137,03/12/17 03:04:38 AM,30.326,77.750,,,,
2138,03/12/17 03:34:38 AM,30.173,78.202,,,,
2139,03/12/17 04:04:38 AM,30.936,78.349,,,,
2140,03/12/17 04:34:38 AM,30.936,77.719,,,,
2141,03/12/17 05:04:38 AM,30.429,78.391,,,,
2142,03/12/17 05:34:38 AM,31.743,79.886,,,,
2143,03/12/17 06:04:38 AM,32.243,80.236,,,,
2144,03/12/17 06:34:38 AM,33.386,80.563,,,,
2145,03/12/17 07:04:38 AM,34.516,79.317,,,,
2146,03/12/17 07:34:38 AM,36.747,77.206,,,,
2147,03/12/17 08:04:38 AM,40.392,73.556,,,,
2148,03/12/17 08:34:38 AM,44.901,68.978,,,,
2149,03/12/17 09:04:38 AM,49.782,66.674,,,,
2150,03/12/17 09:34:38 AM,56.901,60.798,,,,
2151,03/12/17 10:04:38 AM,62.704,54.848,,,,
2152,03/12/17 10:34:38 AM,64.888,34.752,,,,
2153,03/12/17 11:04:38 AM,60.561,48.725,,,,
2154,03/12/17 11:34:38 AM,59.830,54.949,,,,
2155,03/12/17 12:04:38 PM,62.233,53.369,,,,
2156,03/12/17 12:34:38 PM,65.916,50.992,,,,
2157,03/12/17 01:04:38 PM,69.256,49.674,,,,
2158,03/12/17 01:34:38 PM,67.285,51.563,,,,
2159,03/12/17 02:04:38 PM,67.456,51.795,,,,
2160,03/12/17 02:34:38 PM,68.956,51.785,,,,
2161,03/12/17 03:04:38 PM,65.788,55.253,,,,
2162,03/12/17 03:34:38 PM,64.288,57.056,,,,
2163,03/12/17 04:04:38 PM,62.447,56.840,,,,
2164,03/12/17 04:34:38 PM,62.748,56.622,,,,
2165,03/12/17 05:04:38 PM,56.295,62.633,,,,
2166,03/12/17 05:34:38 PM,50.180,68.370,,,,
2167,03/12/17 06:04:38 PM,45.307,72.068,,,,
2168,03/12/17 06:34:38 PM,42.247,77.383,,,,
2169,03/12/17 07:04:38 PM,39.830,78.647,,,,
2170,03/12/17 07:34:38 PM,38.368,79.213,,,,
2171,03/12/17 08:04:38 PM,37.416,79.360,,,,
2172,03/12/17 08:34:38 PM,36.891,78.978,,,,
2173,03/12/17 09:04:38 PM,36.361,77.719,,,,
2174,03/12/17 09:34:38 PM,35.638,77.764,,,,
2175,03/12/17 10:04:38 PM,35.249,78.538,,,,
2176,03/12/17 10:34:38 PM,34.664,77.858,,,,
2177,03/12/17 11:04:38 PM,34.810,77.398,,,,
2178,03/12/17 11:34:38 PM,34.174,76.817,,,,
2179,03/13/17 12:04:38 AM,33.928,77.768,,,,
2180,03/13/17 12:34:38 AM,33.435,77.073,,,,
2181,03/13/17 01:04:38 AM,32.990,76.754,,,,
2182,03/13/17 01:34:38 AM,32.742,77.122,,,,
2183,03/13/17 02:04:38 AM,33.188,77.281,,,,
2184,03/13/17 02:34:38 AM,32.092,77.492,,,,
2185,03/13/17 03:04:38 AM,31.591,78.010,,,,
2186,03/13/17 03:34:38 AM,33.188,79.178,,,,
2187,03/13/17 04:04:38 AM,34.272,79.811,,,,
2188,03/13/17 04:34:38 AM,34.371,78.930,,,,
2189,03/13/17 05:04:38 AM,33.681,78.345,,,,
2190,03/13/17 05:34:38 AM,32.990,78.049,,,,
2191,03/13/17 06:04:38 AM,32.790,78.998,,,,
2192,03/13/17 06:34:38 AM,32.891,78.274,,,,
2193,03/13/17 07:04:38 AM,33.831,76.324,,,,
2194,03/13/17 07:34:38 AM,41.277,69.600,,,,
2195,03/13/17 08:04:38 AM,46.706,62.139,,,,
2196,03/13/17 08:34:38 AM,51.501,58.090,,,,
2197,03/13/17 09:04:38 AM,54.473,63.429,,,,
2198,03/13/17 09:34:38 AM,64.418,55.815,,,,
2199,03/13/17 10:04:38 AM,66.686,42.249,,,,
2200,03/13/17 10:34:38 AM,64.888,46.335,,,,
2201,03/13/17 11:04:38 AM,64.288,44.329,,,,
2202,03/13/17 11:34:38 AM,66.729,31.684,,,,
2203,03/13/17 12:04:38 PM,68.142,37.220,,,,
2204,03/13/17 12:34:38 PM,68.227,27.346,,,,
2205,03/13/17 01:04:38 PM,68.742,22.968,,,,
2206,03/13/17 01:34:38 PM,70.459,23.577,,,,
2207,03/13/17 02:04:38 PM,68.185,20.694,,,,
2208,03/13/17 02:34:38 PM,69.256,29.204,,,,
2209,03/13/17 03:04:38 PM,70.803,31.149,,,,
2210,03/13/17 03:34:38 PM,68.443,28.296,,,,
2211,03/13/17 04:04:38 PM,66.429,45.299,,,,
2212,03/13/17 04:34:38 PM,61.891,56.975,,,,
2213,03/13/17 05:04:38 PM,59.229,62.909,,,,
2214,03/13/17 05:34:38 PM,55.863,68.355,,,,
2215,03/13/17 06:04:38 PM,52.423,74.057,,,,
2216,03/13/17 06:34:38 PM,50.356,77.008,,,,
2217,03/13/17 07:04:38 PM,49.294,78.061,,,,
2218,03/13/17 07:34:38 PM,48.405,79.016,,,,
2219,03/13/17 08:04:38 PM,47.602,78.919,,,,
2220,03/13/17 08:34:38 PM,46.974,79.627,,,,
2221,03/13/17 09:04:38 PM,46.436,79.534,,,,
2222,03/13/17 09:34:38 PM,45.669,79.925,,,,
2223,03/13/17 10:04:38 PM,45.624,80.429,,,,
2224,03/13/17 10:34:38 PM,45.896,80.436,,,,
2225,03/13/17 11:04:38 PM,46.121,80.437,,,,
2226,03/13/17 11:34:38 PM,45.941,80.576,,,,
2227,03/14/17 12:04:38 AM,45.896,80.945,,,,
2228,03/14/17 12:34:38 AM,45.896,81.320,,,,
2229,03/14/17 01:04:38 AM,45.941,81.913,,,,
2230,03/14/17 01:34:38 AM,46.076,81.182,,,,
2231,03/14/17 02:04:38 AM,45.941,81.325,,,,
2232,03/14/17 02:34:38 AM,45.714,81.857,,,,
2233,03/14/17 03:04:38 AM,45.082,81.937,,,,
2234,03/14/17 03:34:38 AM,44.310,82.105,,,,
2235,03/14/17 04:04:38 AM,44.537,82.532,,,,
2236,03/14/17 04:34:38 AM,44.537,82.638,,,,
2237,03/14/17 05:04:38 AM,44.537,82.797,,,,
2238,03/14/17 05:34:38 AM,44.355,82.720,,,,
2239,03/14/17 06:04:38 AM,44.082,82.288,,,,
2240,03/14/17 06:34:38 AM,43.579,82.251,,,,
2241,03/14/17 07:04:38 AM,43.214,80.904,,,,
2242,03/14/17 07:34:38 AM,43.167,79.430,,,,
2243,03/14/17 08:04:38 AM,43.579,78.890,,,,
2244,03/14/17 08:34:38 AM,42.663,77.108,,,,
2245,03/14/17 09:04:38 AM,41.508,76.539,,,,
2246,03/14/17 09:34:38 AM,42.616,73.507,,,,
2247,03/14/17 10:04:38 AM,43.763,70.062,,,,
2248,03/14/17 10:34:38 AM,45.534,68.397,,,,
2249,03/14/17 11:04:38 AM,46.121,67.100,,,,
2250,03/14/17 11:34:38 AM,49.516,62.172,,,,
2251,03/14/17 12:04:38 PM,54.473,56.916,,,,
2252,03/14/17 12:34:38 PM,55.949,55.054,,,,
2253,03/14/17 01:04:38 PM,57.506,52.290,,,,
2254,03/14/17 01:34:38 PM,61.205,48.709,,,,
2255,03/14/17 02:04:38 PM,56.815,51.930,,,,
2256,03/14/17 02:34:38 PM,56.728,51.648,,,,
2257,03/14/17 03:04:38 PM,56.728,51.280,,,,
2258,03/14/17 03:34:38 PM,55.125,52.073,,,,
2259,03/14/17 04:04:38 PM,51.148,56.035,,,,
2260,03/14/17 04:34:38 PM,49.428,58.115,,,,
2261,03/14/17 05:04:38 PM,47.691,59.637,,,,
2262,03/14/17 05:34:38 PM,44.127,66.244,,,,
2263,03/14/17 06:04:38 PM,42.341,70.660,,,,
2264,03/14/17 06:34:38 PM,39.643,70.726,,,,
2265,03/14/17 07:04:38 PM,37.081,72.636,,,,
2266,03/14/17 07:34:38 PM,36.603,72.555,,,,
2267,03/14/17 08:04:38 PM,36.603,73.098,,,,
2268,03/14/17 08:34:38 PM,36.891,74.917,,,,
2269,03/14/17 09:04:38 PM,36.217,72.484,,,,
2270,03/14/17 09:34:38 PM,35.346,72.874,,,,
2271,03/14/17 10:04:38 PM,33.633,71.841,,,,
2272,03/14/17 10:34:38 PM,32.392,72.081,,,,
2273,03/14/17 11:04:38 PM,33.633,74.108,,,,
2274,03/14/17 11:34:38 PM,33.584,73.053,,,,
2275,03/15/17 12:04:38 AM,33.237,73.794,,,,
2276,03/15/17 12:34:38 AM,33.039,73.986,,,,
2277,03/15/17 01:04:38 AM,32.841,73.856,,,,
2278,03/15/17 01:34:38 AM,32.243,74.429,,,,
2279,03/15/17 02:04:38 AM,31.642,73.744,,,,
2280,03/15/17 02:34:38 AM,32.443,75.360,,,,
2281,03/15/17 03:04:38 AM,32.742,74.969,,,,
2282,03/15/17 03:34:38 AM,32.891,75.146,,,,
2283,03/15/17 04:04:38 AM,32.491,74.886,,,,
2284,03/15/17 04:34:38 AM,32.542,75.266,,,,
2285,03/15/17 05:04:38 AM,32.443,75.946,,,,
2286,03/15/17 05:34:38 AM,33.287,76.896,,,,
2287,03/15/17 06:04:38 AM,33.584,76.932,,,,
2288,03/15/17 06:34:38 AM,33.287,76.206,,,,
2289,03/15/17 07:04:38 AM,33.780,75.331,,,,
2290,03/15/17 07:34:38 AM,35.200,73.993,,,,
2291,03/15/17 08:04:38 AM,37.179,71.883,,,,
2292,03/15/17 08:34:38 AM,39.267,69.912,,,,
2293,03/15/17 09:04:38 AM,41.416,67.967,,,,
2294,03/15/17 09:34:38 AM,43.488,65.641,,,,
2295,03/15/17 10:04:38 AM,44.445,63.967,,,,
2296,03/15/17 10:34:38 AM,45.851,62.665,,,,
2297,03/15/17 11:04:38 AM,48.672,60.107,,,,
2298,03/15/17 11:34:38 AM,52.423,57.159,,,,
2299,03/15/17 12:04:38 PM,56.251,54.171,,,,
2300,03/15/17 12:34:38 PM,58.626,52.255,,,,
2301,03/15/17 01:04:38 PM,64.033,49.134,,,,
2302,03/15/17 01:34:38 PM,65.230,47.903,,,,
2303,03/15/17 02:04:38 PM,66.258,45.859,,,,
2304,03/15/17 02:34:38 PM,69.170,42.213,,,,
2305,03/15/17 03:04:38 PM,70.630,38.733,,,,
2306,03/15/17 03:34:38 PM,68.270,41.254,,,,
2307,03/15/17 04:04:38 PM,63.775,40.495,,,,
2308,03/15/17 04:34:38 PM,58.885,47.949,,,,
2309,03/15/17 05:04:38 PM,58.195,46.497,,,,
2310,03/15/17 05:34:38 PM,53.298,48.256,,,,
2311,03/15/17 06:04:38 PM,44.037,61.367,,,,
2312,03/15/17 06:34:38 PM,39.267,67.575,,,,
2313,03/15/17 07:04:38 PM,36.505,69.834,,,,
2314,03/15/17 07:34:38 PM,35.346,71.679,,,,
2315,03/15/17 08:04:38 PM,35.200,73.751,,,,
2316,03/15/17 08:34:38 PM,35.492,73.676,,,,
2317,03/15/17 09:04:38 PM,34.615,73.413,,,,
2318,03/15/17 09:34:38 PM,34.174,74.037,,,,
2319,03/15/17 10:04:38 PM,34.075,73.891,,,,
2320,03/15/17 10:34:38 PM,33.089,74.153,,,,
2321,03/15/17 11:04:38 PM,32.641,73.699,,,,
2322,03/15/17 11:34:38 PM,32.542,74.411,,,,
2323,03/16/17 12:04:38 AM,32.841,75.381,,,,
2324,03/16/17 12:34:38 AM,32.742,74.808,,,,
2325,03/16/17 01:04:38 AM,33.534,75.436,,,,
2326,03/16/17 01:34:38 AM,34.664,76.317,,,,
2327,03/16/17 02:04:38 AM,33.978,76.128,,,,
